,训练集损失值,训练集准确率,测试集损失值,测试集准确率,灵敏度,特异性
0,373.8743530511856,0.5528756957328386,94.16490852832794,0.5037037037037037,0.06896551724137931,0.8311688311688312
1,373.72462236881256,0.5269016697588126,94.09995913505554,0.5333333333333333,0.0,0.935064935064935
2,373.6654644012451,0.5584415584415584,94.02591633796692,0.5703703703703704,0.0,1.0
3,373.49234902858734,0.5435992578849722,93.92603814601898,0.5703703703703704,0.0,1.0
4,373.41776978969574,0.5417439703153989,93.9061428308487,0.5703703703703704,0.0,1.0
5,373.198007106781,0.5435992578849722,93.83863949775696,0.5703703703703704,0.0,1.0
6,373.0941104888916,0.5380333951762524,93.77207791805267,0.5703703703703704,0.0,1.0
7,372.9224851131439,0.5435992578849722,93.66191148757935,0.5703703703703704,0.0,1.0
8,372.8208293914795,0.5398886827458256,93.60603713989258,0.5703703703703704,0.0,1.0
9,372.3730973005295,0.5398886827458256,93.54466807842255,0.5703703703703704,0.0,1.0
10,372.2924222946167,0.5417439703153989,93.54519331455231,0.5703703703703704,0.0,1.0
11,372.4510290622711,0.5398886827458256,93.50363624095917,0.5703703703703704,0.0,1.0
12,371.90210950374603,0.5398886827458256,93.39627087116241,0.5703703703703704,0.0,1.0
13,371.91131842136383,0.5398886827458256,93.32291579246521,0.5703703703703704,0.0,1.0
14,371.7347739934921,0.5398886827458256,93.33016431331635,0.5703703703703704,0.0,1.0
15,371.4712088108063,0.5398886827458256,93.20703768730164,0.5703703703703704,0.0,1.0
16,371.2009778022766,0.5398886827458256,93.23422539234161,0.5703703703703704,0.0,1.0
17,370.98468792438507,0.5398886827458256,93.19261968135834,0.5703703703703704,0.0,1.0
18,370.861021399498,0.5435992578849722,93.06379210948944,0.5703703703703704,0.0,1.0
19,370.49981224536896,0.5417439703153989,93.01792740821838,0.5703703703703704,0.0,1.0
20,370.06521594524384,0.5435992578849722,92.93442618846893,0.5703703703703704,0.0,1.0
21,369.8476986885071,0.5417439703153989,92.90710806846619,0.5703703703703704,0.0,1.0
22,369.55048763751984,0.5435992578849722,92.80493295192719,0.5703703703703704,0.0,1.0
23,369.3249748945236,0.549165120593692,92.79660153388977,0.562962962962963,0.0,0.987012987012987
24,368.9104630947113,0.5473098330241187,92.78250753879547,0.5703703703703704,0.017241379310344827,0.987012987012987
25,368.56452023983,0.5640074211502782,92.53888201713562,0.5703703703703704,0.017241379310344827,0.987012987012987
26,368.2073884010315,0.5584415584415584,92.5356616973877,0.562962962962963,0.017241379310344827,0.974025974025974
27,367.94784009456635,0.5695732838589982,92.37842071056366,0.562962962962963,0.017241379310344827,0.974025974025974
28,367.0092418193817,0.575139146567718,92.42555105686188,0.562962962962963,0.017241379310344827,0.974025974025974
29,366.82139027118683,0.588126159554731,92.21128714084625,0.5481481481481482,0.017241379310344827,0.948051948051948
30,366.07080686092377,0.5992578849721707,92.12747538089752,0.5555555555555556,0.06896551724137931,0.922077922077922
